"mat.nr","name","gender","birthday","course","semester","subject","attempt","score"
"342963","Tschappat, Bradley","m",1993-02-26,"Ba BIS",6,"Mathematics",2,90
"494954","Hollis, Sean","m",1992-08-21,"Ba CS",6,"Computer Networks",2,79
"261231","Kirby, Dominic","m",1998-08-24,"Ba CS",18,"OOP",2,75
"954550","el-Nagi, Faalih","m",1992-11-08,"Ba CS",14,"Computer Networks",2,82
"436559","Gettler-Romero, Aaron","m",1995-04-30,"Ba CS",7,"Computer Networks",2,94
"903268","Falzon, Jessica","f",2000-10-04,"Ba CS",10,"Computer Networks",2,80
"869725","Abrams, Joseph","m",2001-02-13,"Ba CS",18,"OOP",2,79
"374043","Pena, Dale","m",1993-11-10,"Ba CS",4,"OOP",2,78
"359274","Liu, Jordan","m",1991-06-03,"Ba CS",2,"Computer Networks",2,86
"114489","Chavez, Xavier","m",1997-05-20,"Ba CS",4,"Formal Languages",2,85
"557510","Parham, Tyzeijah","f",2001-10-29,"Ba BIS",8,"OOP",2,98
"826819","Johnson, Devin","f",1996-10-09,"Ba CS",10,"Software Engineering",2,75
"139145","Parker, Sesugh","m",1995-01-26,"Ba CS",14,"Computer Networks",2,75
"462280","Xiong, Isaac","m",2002-01-29,"Ba CS",1,"Computer Networks",2,85
"114699","Stonestreet, David","m",1991-01-14,"Ba CS",5,"Mathematics",2,94
"498039","Rackley, Kelvin","m",1996-03-01,"Ba CS",8,"OOP",2,72
"375926","Sakamoto, Tyler","m",1997-11-10,"Ba BIS",16,"Software Engineering",2,70
"219403","el-Jaber, Khaira","f",2000-05-11,"Ba CS",8,"Software Engineering",2,76
"744304","Page, Zachary","m",1993-10-11,"Ba CS",10,"Computer Networks",2,75
"510166","Suarez, Roland","m",1995-10-26,"Ba CS",3,"Data Bases",2,98
"135387","Johnson, Holly","f",1994-11-08,"Ba CS",8,"Formal Languages",2,88
"662501","Seitz, Johnathan","m",2004-01-14,"Ba BIS",6,"Mathematics",2,83
"279315","Ortiz-Armijo, Abel","m",1998-01-29,"Ba BIS",6,"Software Engineering",2,78
"356199","Harper, Olivet","m",1993-08-17,"Ba BIS",2,"Formal Languages",2,71
"162217","Hogle, Rohit","m",1997-06-17,"Ba CS",4,"Computer Networks",2,77
"516720","Carter, Clive","m",1993-09-23,"Ba CS",11,"Computer Networks",2,82
"575583","Straten, Drew","m",1999-09-03,"Ba BIS",2,"Data Bases",2,84
"661479","Hagos, Alicia","f",2003-10-17,"Ba BIS",17,"Data Bases",2,79
"232759","Phillips, Orion","m",2004-10-26,"Ba CS",16,"Mathematics",2,80
"645061","Williamson, Michael","m",1999-07-24,"Ba BIS",11,"Computer Networks",2,80
"575583","Straten, Drew","m",1999-09-03,"Ba BIS",2,"Computer Networks",2,81
"747092","Pavlik, Nicholas","m",2003-10-23,"Ba CS",4,"Software Engineering",2,72
"576881","Luong, Sara","f",2002-03-06,"Ba CS",2,"Data Bases",2,84
"662501","Seitz, Johnathan","m",2004-01-14,"Ba BIS",6,"Formal Languages",2,64
"262565","Cardoza, Samara","f",1990-01-04,"Ba CS",15,"Formal Languages",2,87
"310707","al-Afzal, Zainab","f",2001-12-30,"Ba CS",6,"Software Engineering",2,100
"181525","Zullali, Sean","m",1992-08-25,"Ba BIS",6,"Computer Networks",2,96
"202799","Lindgren, Joylensia","f",1996-07-08,"Ba CS",4,"OOP",2,92
"246896","el-Tawil, Hamood","m",1995-08-28,"Ba CS",9,"Computer Networks",2,106
"964438","Brave, Brittany","f",1990-09-19,"Ba BIS",7,"Software Engineering",2,94
"864094","Thompson, Monique","f",1990-02-23,"Ba CS",8,"Formal Languages",2,79
"511829","al-Munir, Izzat","m",1999-07-01,"Ba BIS",5,"Software Engineering",2,81
"921362","Carabetta, Noah","m",1998-06-28,"Ba CS",6,"OOP",2,76
"858331","Linares, Mathew","m",1999-12-10,"Ba CS",3,"Formal Languages",2,79
"310707","al-Afzal, Zainab","f",2001-12-30,"Ba CS",6,"Formal Languages",2,99
"243537","Milojevic, Nolan","m",1990-08-06,"Ba CS",10,"Computer Networks",2,82
"190574","Valenzuela, Angel","m",1998-09-19,"Ba CS",12,"OOP",2,85
"654126","Cabral, Natalie","f",1993-04-21,"Ba CS",17,"Formal Languages",2,83
"955496","el-Hadi, Subhi","m",2003-08-08,"Ba CS",6,"Formal Languages",2,71
"907128","Canode, Robert","m",2003-12-13,"Ba CS",10,"Computer Networks",2,77
"947778","Hanna, Joshua","m",1995-04-24,"Ba BIS",8,"Formal Languages",2,85
"687433","Canuto, Chandler","m",1999-05-13,"Ba CS",1,"Software Engineering",2,100
"701784","Martinez, Christopher","m",2003-10-06,"Ba CS",8,"Formal Languages",2,90
"941716","Rocha, Ronald","m",2001-05-16,"Ba CS",10,"Mathematics",2,88
"732992","Tolliver, Noah","m",1994-02-09,"Ba BIS",6,"OOP",2,103
"557205","Hasan, Nicole","f",2002-04-08,"Ba CS",5,"Software Engineering",2,84
"488276","Bower, Sarina","f",1996-09-16,"Ba CS",6,"Computer Networks",2,87
"634933","el-Hoque, Abood","m",1997-12-21,"Ba CS",6,"Data Bases",2,76
"762295","el-Faraj, Naazim","m",2000-11-29,"Ba CS",1,"Mathematics",2,79
"254898","Dang-Baca, Cody","m",1998-06-18,"Ba CS",4,"Formal Languages",2,86
"856333","Sharza, Michael","m",1993-02-18,"Ba CS",7,"Formal Languages",2,73
"907747","Bivings, Izaak","m",1990-06-27,"Ba CS",11,"Computer Networks",2,99
"221364","Diazdeleon, Elide","f",1993-01-18,"Ba BIS",10,"Mathematics",2,89
"200610","Lombard, Casey","m",2004-08-15,"Ba BIS",2,"Data Bases",2,78
"674704","el-Salloum, Ubaida","m",1998-04-30,"Ba CS",4,"Computer Networks",2,86
"258730","el-Miah, Najeema","f",1997-04-30,"Ba BIS",10,"Mathematics",2,82
"991565","Hayes, Brant","m",1991-04-11,"Ba CS",4,"Software Engineering",2,73
"910078","el-Salman, Saleet","m",1999-07-19,"Ba CS",15,"Mathematics",2,87
"762080","Herrera, Logan","m",2001-12-01,"Ba CS",15,"Computer Networks",2,86
"938987","Watters, Anthony","m",1994-06-02,"Ba BIS",5,"Computer Networks",2,79
"260901","Newton, Stephen","m",2003-02-09,"Ba BIS",4,"Data Bases",2,92
"533146","Jones, Kenyan","m",1992-10-08,"Ba CS",10,"Formal Languages",2,79
"603780","Kirkendall, Cole","m",1999-12-07,"Ba CS",6,"Software Engineering",2,86
"619000","Lujan, Alexandria","f",2000-11-02,"Ba CS",10,"Software Engineering",2,69
"343925","Cordova, Kevin","m",1992-09-10,"Ba BIS",8,"OOP",2,102
"879615","al-Sinai, Jawhar","m",1994-05-03,"Ba BIS",4,"Mathematics",2,97
"354678","Okazaki, Cyrus","m",1991-04-19,"Ba CS",10,"OOP",2,85
"910078","el-Salman, Saleet","m",1999-07-19,"Ba CS",15,"OOP",2,91
"546880","Curtice, Wilbert","m",1991-03-11,"Ba CS",3,"Data Bases",2,69
"223330","Reutter, Benjamin Allen","m",2004-03-01,"Ba BIS",6,"OOP",2,82
"706156","Clyde, Alexander","m",2004-08-09,"Ba CS",8,"OOP",2,98
"114000","Glass, Kaitlyn","f",1990-03-13,"Ba CS",5,"Computer Networks",2,97
"494954","Hollis, Sean","m",1992-08-21,"Ba CS",6,"Software Engineering",2,99
"575542","el-Bina, Talha","m",1997-02-13,"Ba CS",2,"Software Engineering",2,84
"174439","Tribble, Raymond","m",1994-06-01,"Ba CS",10,"OOP",2,92
"224403","Doub, Christian","m",2000-06-29,"Ba BIS",14,"Computer Networks",2,90
"771621","Kielty, Tanner","m",2001-05-30,"Ba BIS",4,"OOP",2,92
"806633","Rodriguez, Kursh","m",1990-06-04,"Ba BIS",2,"OOP",2,85
"991642","Rodriguez, Adrian","m",1990-05-07,"Ba CS",8,"Data Bases",2,77
"554134","Cox, Nicholas","m",1992-12-28,"Ba CS",6,"Data Bases",2,73
"815760","Lenard, Brittany","f",2003-03-13,"Ba BIS",14,"Formal Languages",2,79
"373667","Chandler, Jamila","f",1995-12-11,"Ba CS",8,"Software Engineering",2,103
"200330","el-Zadeh, Awad","m",1992-10-31,"Ba BIS",2,"Mathematics",2,74
"324352","Michael, Andrew","m",1992-09-04,"Ba CS",3,"Mathematics",2,80
"449048","Broeren, Cierra","f",2000-04-27,"Ba CS",3,"Computer Networks",2,92
"208918","Cope, Jeremy","m",2003-08-24,"Ba CS",2,"OOP",2,76
"114489","Chavez, Xavier","m",1997-05-20,"Ba CS",4,"OOP",2,97
"254898","Dang-Baca, Cody","m",1998-06-18,"Ba CS",4,"Data Bases",2,80
"262565","Cardoza, Samara","f",1990-01-04,"Ba CS",15,"Software Engineering",2,91
"462280","Xiong, Isaac","m",2002-01-29,"Ba CS",1,"Formal Languages",2,83
"912712","Townsend, Jared","m",1993-10-20,"Ba CS",9,"Formal Languages",2,74
"576482","Bentz, Jeremy","m",2004-08-29,"Ba CS",6,"Computer Networks",2,81
"912712","Townsend, Jared","m",1993-10-20,"Ba CS",9,"OOP",2,84
"430240","al-Nasir, Talaal","m",1994-10-19,"Ba CS",3,"OOP",2,89
"265780","el-Elbaz, Saamir","m",1990-06-29,"Ba CS",8,"Formal Languages",2,94
"366378","Sarwana, Benjamin","m",1998-09-02,"Ba BIS",10,"Computer Networks",2,106
"531001","Anderson, Kevin","m",1999-02-14,"Ba CS",6,"OOP",2,93
"290618","Stoyanov, Cody","m",1990-05-28,"Ba CS",8,"Formal Languages",2,72
"930058","Stewart, Cody","m",2002-03-05,"Ba CS",4,"Mathematics",2,91
"807370","Pfannenstiel, Alec","m",1995-08-25,"Ba CS",9,"Software Engineering",2,94
"723369","Murphy, David","m",2003-07-24,"Ba CS",10,"Data Bases",2,84
"855314","Oh, Choua","m",1994-12-21,"Ba BIS",3,"Software Engineering",2,101
"797409","Anchondo, Adriana","f",2004-01-07,"Ba BIS",9,"Software Engineering",2,92
"892363","Pavisook, Cody","m",2000-05-29,"Ba CS",3,"Data Bases",2,69
"545273","Khanna, Joseph","m",2002-04-26,"Ba CS",2,"OOP",2,83
"510947","Onexayvieng, Diego","m",1994-01-03,"Ba CS",10,"Data Bases",2,77
"654126","Cabral, Natalie","f",1993-04-21,"Ba CS",17,"Software Engineering",2,65
"768276","Weaver, Carinton","m",2001-01-15,"Ba CS",6,"Computer Networks",2,76
"114489","Chavez, Xavier","m",1997-05-20,"Ba CS",4,"Computer Networks",2,101
"491830","el-Abed, Mu,Aawiya","m",1993-09-07,"Ba BIS",10,"Computer Networks",2,95
"587519","Fields, Sean","m",2001-11-06,"Ba CS",8,"Formal Languages",2,91
"302131","Punzal, Adolf","m",1991-07-25,"Ba CS",2,"Mathematics",2,93
"514880","Auyeung, Charles","m",1992-05-06,"Ba BIS",1,"Software Engineering",2,93
"564782","Dallas, Tyler","m",2000-04-07,"Ba CS",20,"Data Bases",2,88
"587020","Brown, Stephanie","f",2004-04-07,"Ba CS",10,"Formal Languages",2,97
"693191","Ridnour, John","m",2000-04-25,"Ba CS",2,"Mathematics",2,79
"303980","Gonzalez Morales, Michael","m",2003-04-27,"Ba CS",7,"Software Engineering",2,80
"510947","Onexayvieng, Diego","m",1994-01-03,"Ba CS",10,"Software Engineering",2,88
"601915","Quezada, Carlos","m",1998-07-18,"Ba CS",16,"Formal Languages",2,79
"780778","Noe, Molly","f",1996-09-01,"Ba CS",8,"OOP",2,90
"510947","Onexayvieng, Diego","m",1994-01-03,"Ba CS",10,"Formal Languages",2,96
"168542","Reed, Dakota","m",1995-12-26,"Ba CS",8,"Software Engineering",2,85
"545253","Williams, John","m",2000-04-30,"Ba BIS",10,"Software Engineering",2,67
"971208","el-Jabour, Fawzi","m",1995-03-10,"Ba CS",2,"Data Bases",2,82
"258730","el-Miah, Najeema","f",1997-04-30,"Ba BIS",10,"Formal Languages",2,95
"447292","el-Basha, Taqi","m",1990-04-12,"Ba CS",10,"Data Bases",2,88
"662501","Seitz, Johnathan","m",2004-01-14,"Ba BIS",6,"OOP",2,77
"772571","al-Sadri, Zufar","m",2001-10-07,"Ba CS",4,"Formal Languages",2,89
"200010","Arrington, Derryl","m",2000-06-24,"Ba BIS",2,"Data Bases",2,96
"342366","Laner, Steven","m",1990-11-25,"Ba BIS",4,"Mathematics",2,79
"784621","al-Ghazal, Suwailim","m",2001-11-07,"Ba CS",6,"Software Engineering",2,66
"611151","Chun, Jonathan","m",2001-01-19,"Ba BIS",8,"Software Engineering",2,99
"826819","Johnson, Devin","f",1996-10-09,"Ba CS",10,"Formal Languages",2,86
"935411","Gambor, Devundrick","m",1993-10-04,"Ba CS",9,"Data Bases",2,87
"153350","al-Khalid, Manaahil","f",2001-06-05,"Ba BIS",7,"Computer Networks",2,96
"138462","Sanchez, Ernesto","m",1996-07-24,"Ba CS",2,"OOP",2,90
"213136","Mitsuhashi, Lena","f",1995-12-31,"Ba CS",4,"OOP",2,94
"966783","Carpenter, De Vanta","m",1995-02-07,"Ba CS",6,"Computer Networks",2,106
"658349","Vargas, Gilbert","m",1998-02-18,"Ba CS",2,"Computer Networks",2,89
"457791","Lo, Joanna","f",1990-10-12,"Ba CS",1,"Mathematics",2,94
"784822","al-Rehmann, Abdul Jabbaar","m",1990-11-22,"Ba CS",10,"Computer Networks",2,96
"294113","Henderson, Javier","m",1992-11-19,"Ba CS",9,"Software Engineering",2,95
"359274","Liu, Jordan","m",1991-06-03,"Ba CS",2,"Software Engineering",2,82
"795175","Canono, Sayfa","m",1994-08-07,"Ba BIS",2,"Data Bases",2,86
"701383","al-Elbaz, Haniyya","f",2004-08-04,"Ba CS",4,"Software Engineering",2,93
"546880","Curtice, Wilbert","m",1991-03-11,"Ba CS",3,"Software Engineering",2,96
"342366","Laner, Steven","m",1990-11-25,"Ba BIS",4,"Computer Networks",2,76
"123340","Gonzalez, Keifer","m",1995-08-03,"Ba CS",4,"Computer Networks",2,82
"498039","Rackley, Kelvin","m",1996-03-01,"Ba CS",8,"Formal Languages",2,81
"811650","al-Salam, Haamid","m",2000-05-22,"Ba CS",10,"Mathematics",2,87
"576881","Luong, Sara","f",2002-03-06,"Ba CS",2,"Software Engineering",2,59
"237442","Eltagonde, Kelsey","f",1997-10-19,"Ba CS",4,"Mathematics",2,86
"666770","Noe, Savanna","f",1991-06-19,"Ba CS",18,"Mathematics",2,74
"321661","Gettler, Nathan","m",1990-10-27,"Ba CS",7,"Formal Languages",2,67
"481404","Lehi, Chandler","m",1996-09-30,"Ba CS",6,"Data Bases",2,79
"855075","Castro, Isaac","m",2003-11-10,"Ba CS",10,"Mathematics",2,70
"855314","Oh, Choua","m",1994-12-21,"Ba BIS",3,"Mathematics",2,90
"299768","Davis, Kyle","m",2002-06-15,"Ba CS",5,"Software Engineering",2,79
"862171","Nguyen, Prashan","m",1994-01-15,"Ba CS",6,"Data Bases",2,85
"846454","Gilbert-Mayes, Trevon","m",1999-07-09,"Ba CS",4,"OOP",2,106
"320809","Sanchez, Izrael","m",2002-07-06,"Ba CS",10,"Data Bases",2,102
"192161","Nguyen, Jordan","m",2001-01-01,"Ba BIS",8,"Mathematics",2,80
"200010","Arrington, Derryl","m",2000-06-24,"Ba BIS",2,"Mathematics",2,88
"594226","Baker, Scott","m",1994-05-14,"Ba CS",8,"Software Engineering",2,88
"482554","Hines, Evan","m",1995-01-08,"Ba CS",19,"Data Bases",2,79
"432743","Burger, Carla","f",1990-09-30,"Ba CS",7,"Formal Languages",2,83
"339740","al-Afzal, Nawaal","f",2003-12-22,"Ba CS",9,"Computer Networks",2,84
"389739","Abdel-Hafiz, Josiah","m",2000-08-19,"Ba CS",2,"Formal Languages",2,90
"766514","Lopez, Juan","m",2000-10-10,"Ba CS",8,"Data Bases",2,72
"514880","Auyeung, Charles","m",1992-05-06,"Ba BIS",1,"Mathematics",2,93
"190574","Valenzuela, Angel","m",1998-09-19,"Ba CS",12,"Mathematics",2,78
"417758","Ruybal, Adam","m",2001-08-24,"Ba CS",17,"Data Bases",2,87
"813559","Sanders, Arianna","f",1996-02-06,"Ba CS",5,"Formal Languages",2,84
"319006","Hess, Cody","m",2001-04-15,"Ba CS",9,"Mathematics",2,81
"534541","Reinhart, Dallas","m",2001-06-07,"Ba CS",10,"Software Engineering",2,92
"762985","Homminga, Marcus","m",2002-06-13,"Ba CS",10,"Formal Languages",2,65
"818393","el-Ahsan, Saif","m",1995-03-19,"Ba BIS",9,"Computer Networks",2,93
"579771","Deluera, Christopher","m",1994-05-21,"Ba CS",1,"Computer Networks",2,81
"626007","Hazelwood, Brett","m",1990-02-14,"Ba BIS",6,"Formal Languages",2,84
"873424","Reed Littlejohn, Joseph","m",1994-02-14,"Ba CS",6,"Computer Networks",2,84
"739645","Leyva, Julio","m",1995-07-26,"Ba CS",17,"OOP",2,92
"296580","Magyar, Nicholas","m",1990-02-08,"Ba CS",15,"OOP",2,89
"276869","al-Mina, Dhaafir","m",2004-12-05,"Ba CS",7,"Formal Languages",2,91
"588229","Toillion, Bryan","m",2001-02-07,"Ba BIS",10,"OOP",2,92
"399122","el-Mahdi, Rabi","m",1995-06-30,"Ba CS",10,"Mathematics",2,100
"592484","Lopez, Andrew","m",1991-08-08,"Ba BIS",9,"Formal Languages",2,71
"673120","Harris, Dashawn","m",1995-05-30,"Ba BIS",6,"Software Engineering",2,100
"988353","Linnebur, Matthew","m",2003-09-09,"Ba CS",8,"Software Engineering",2,88
"206631","el-Hares, Mus'ab","m",2002-06-21,"Ba CS",2,"Data Bases",2,81
"342366","Laner, Steven","m",1990-11-25,"Ba BIS",4,"OOP",2,99
"722045","Angel, Kimberly","f",1992-12-05,"Ba CS",10,"OOP",2,82
"807370","Pfannenstiel, Alec","m",1995-08-25,"Ba CS",9,"Computer Networks",2,78
"587519","Fields, Sean","m",2001-11-06,"Ba CS",8,"Mathematics",2,80
"202799","Lindgren, Joylensia","f",1996-07-08,"Ba CS",4,"Software Engineering",2,84
"994893","Morben, Avenito","m",2000-06-22,"Ba CS",6,"Software Engineering",2,91
"683912","Martin, Isiah","m",1994-03-12,"Ba CS",8,"Computer Networks",2,88
"159395","el-Hatem, Shuraih","m",1995-07-04,"Ba CS",6,"OOP",2,103
"243537","Milojevic, Nolan","m",1990-08-06,"Ba CS",10,"Data Bases",2,84
"674704","el-Salloum, Ubaida","m",1998-04-30,"Ba CS",4,"Software Engineering",2,92
"161650","Sanchez, Eric","m",2003-12-02,"Ba CS",5,"Data Bases",2,86
"480957","Pham, Ryan","m",1997-01-17,"Ba CS",5,"Formal Languages",2,87
"857148","Enriquez Zapata, Shane","m",1990-10-31,"Ba CS",5,"Formal Languages",2,77
"668928","Salter, Jaylen","m",2004-03-20,"Ba CS",10,"Data Bases",2,79
"753321","el-Wahba, Mayyaada","f",1997-12-19,"Ba CS",15,"OOP",2,74
"310707","al-Afzal, Zainab","f",2001-12-30,"Ba CS",6,"Data Bases",2,77
"947778","Hanna, Joshua","m",1995-04-24,"Ba BIS",8,"OOP",2,93
"127113","al-Salik, Munisa","f",1992-03-08,"Ba CS",9,"Data Bases",2,73
"114620","Perales, Trevor","m",1996-06-29,"Ba CS",5,"Computer Networks",2,97
"970277","Schell, Regal","m",1990-04-04,"Ba CS",6,"Formal Languages",2,84
"441623","Stegmayer, Akshay","m",1997-04-11,"Ba CS",20,"Formal Languages",2,93
"666768","el-Hanif, Maaiz","m",1998-11-27,"Ba CS",4,"Formal Languages",2,81
"862626","Yu, Justin","m",1990-03-20,"Ba CS",5,"Computer Networks",2,65
"202179","Tran, Christian","m",1999-02-21,"Ba CS",1,"Software Engineering",2,94
"539075","Gardenhire, Tamarra","f",1995-08-17,"Ba CS",7,"Data Bases",2,72
"375926","Sakamoto, Tyler","m",1997-11-10,"Ba BIS",16,"Computer Networks",2,80
"607194","Worley, Garrett","m",1996-03-02,"Ba CS",10,"Data Bases",2,100
"174439","Tribble, Raymond","m",1994-06-01,"Ba CS",10,"Formal Languages",2,76
"169387","Dorsett, Brenden","m",2001-01-16,"Ba CS",2,"Data Bases",2,74
"485597","Fifita, Baoviet","m",1991-01-11,"Ba CS",6,"Software Engineering",2,97
"784822","al-Rehmann, Abdul Jabbaar","m",1990-11-22,"Ba CS",10,"Formal Languages",2,80
"319960","al-Parsa, Sumaita","f",2002-08-15,"Ba CS",2,"OOP",2,82
"607429","el-Kazmi, Amru","m",1995-08-18,"Ba BIS",4,"OOP",2,85
"133500","Webb, Isaac","m",2002-05-01,"Ba CS",4,"Data Bases",2,77
"329660","Baig, Shannon","f",2003-02-24,"Ba CS",13,"OOP",2,86
"314275","Garcia, Carl","m",2003-01-28,"Ba CS",4,"Mathematics",2,83
"217771","Coleman, Charles","m",1997-05-16,"Ba CS",3,"OOP",2,77
"454132","Nichols, Aimee","f",2002-02-18,"Ba CS",14,"Computer Networks",2,69
"623791","al-Kamal, Jadeeda","f",2004-03-21,"Ba CS",5,"Data Bases",2,95
"513543","Henn, Matthew","m",1994-02-04,"Ba CS",8,"Computer Networks",2,71
"481404","Lehi, Chandler","m",1996-09-30,"Ba CS",6,"OOP",2,71
"287937","Garcia, Tucker","m",1998-05-11,"Ba CS",1,"Computer Networks",2,69
"476166","Badback, Kelly","m",1992-06-09,"Ba CS",2,"Data Bases",2,82
"372417","Martinez, Kendra","f",1996-03-22,"Ba CS",5,"Formal Languages",2,98
"107116","Dodds, Nicholas","m",1994-09-25,"Ba BIS",12,"Formal Languages",2,81
"299244","Bear, Jessica","f",1997-06-10,"Ba BIS",1,"Computer Networks",2,86
"192772","Lee, Huyen","f",1998-11-08,"Ba CS",3,"Computer Networks",2,96
"340891","Chaloupka, Marina","f",2003-01-18,"Ba CS",8,"Data Bases",2,77
"224403","Doub, Christian","m",2000-06-29,"Ba BIS",14,"Software Engineering",2,77
"930058","Stewart, Cody","m",2002-03-05,"Ba CS",4,"Data Bases",2,94
"712318","Burgos, Jordan","m",1992-04-08,"Ba CS",4,"Mathematics",2,90
"196179","Ward, Khaiir","m",1993-11-22,"Ba BIS",10,"Software Engineering",2,92
"311408","Culbertson, Tyler","m",2004-02-24,"Ba CS",4,"Software Engineering",2,79
"986147","Soule, Bradley","m",1997-03-06,"Ba BIS",1,"Computer Networks",2,82
"351413","Gonzales, Michael","m",1996-08-18,"Ba CS",17,"OOP",2,72
"803849","Ibarra, Justine","f",2004-10-05,"Ba CS",4,"Data Bases",2,93
"482554","Hines, Evan","m",1995-01-08,"Ba CS",19,"OOP",2,74
"576186","Martin, Dominieck","m",2001-12-20,"Ba CS",2,"OOP",2,77
"135387","Johnson, Holly","f",1994-11-08,"Ba CS",8,"Computer Networks",2,80
"113497","Young, Albert","m",2002-08-14,"Ba CS",3,"Software Engineering",2,78
"560323","Holmlund, Jesse","m",1990-02-22,"Ba CS",16,"Data Bases",2,83
"186828","el-Rashid, Daamir","m",1997-03-05,"Ba CS",20,"Software Engineering",2,76
"418397","Worthington, Yerusalem","f",1995-04-14,"Ba CS",8,"Data Bases",2,76
"989426","Perkins, Antonio","m",2002-01-18,"Ba CS",7,"OOP",2,74
"758993","Holland, Anthony","m",1995-03-12,"Ba CS",10,"OOP",2,92
"311442","Plum, Chager","m",1995-02-11,"Ba CS",15,"Software Engineering",2,88
"254898","Dang-Baca, Cody","m",1998-06-18,"Ba CS",4,"Mathematics",2,77
"348709","al-Basher, Raashid","m",2002-09-07,"Ba CS",4,"Formal Languages",2,83
"664301","Hassell, Lewis","m",1999-02-27,"Ba BIS",2,"Formal Languages",2,69
"208420","Gomez-Mendiola, Jared","m",1994-04-14,"Ba CS",10,"Data Bases",2,67
"317713","Young, Ryan","m",1992-05-31,"Ba CS",8,"Data Bases",2,81
"579771","Deluera, Christopher","m",1994-05-21,"Ba CS",1,"Data Bases",2,79
"108186","Mendez, Rocky","m",1992-12-23,"Ba CS",1,"Computer Networks",2,81
"318977","Compton, Azahrae","f",1995-06-25,"Ba CS",17,"Software Engineering",2,78
"454071","Hoyland, Eric","m",2003-06-28,"Ba BIS",2,"Computer Networks",2,91
"248108","Daniels, Marcus","m",1994-02-18,"Ba CS",17,"Mathematics",2,83
"507709","Cooke, Timothy","m",2004-08-11,"Ba CS",4,"Formal Languages",2,88
"578259","Sameshima, Benjamin","m",1993-08-01,"Ba BIS",8,"Computer Networks",2,94
"450146","Underwood, Wallace","m",1990-04-30,"Ba CS",10,"Mathematics",2,77
"421826","Butler, Parys","f",2000-06-16,"Ba BIS",9,"Mathematics",2,84
"407226","el-Mohammad, Faadi","m",1992-07-28,"Ba CS",3,"Software Engineering",2,79
"591907","Gurule, Robert","m",1998-03-08,"Ba CS",4,"Mathematics",2,83
"862626","Yu, Justin","m",1990-03-20,"Ba CS",5,"Data Bases",2,101
"831740","Harris, Martin","m",1991-12-23,"Ba CS",4,"Computer Networks",2,93
"514135","el-Syed, Kanaan","m",1998-05-23,"Ba CS",8,"Software Engineering",2,62
"136384","Nguyen, Russell","m",1995-05-29,"Ba CS",1,"Software Engineering",2,71
"746609","Smith, Simon","m",1991-09-02,"Ba CS",10,"Computer Networks",2,96
"232759","Phillips, Orion","m",2004-10-26,"Ba CS",16,"Computer Networks",2,80
"584214","Casados, Victor","m",1999-12-26,"Ba CS",6,"Computer Networks",2,96
"132731","Foxworthy, Christian","m",1993-11-28,"Ba CS",2,"Data Bases",2,109
"666768","el-Hanif, Maaiz","m",1998-11-27,"Ba CS",4,"Data Bases",2,98
"978520","Bovenzi, Sesar","m",1996-12-07,"Ba CS",8,"Data Bases",2,73
"937704","Stapp, Blake","m",1992-05-15,"Ba CS",8,"Software Engineering",2,84
"345029","Hernandez, Jorge","m",1997-09-03,"Ba BIS",8,"Data Bases",2,100
"844832","el-Hadi, Muntaha","f",2003-12-19,"Ba BIS",6,"Software Engineering",2,84
"673120","Harris, Dashawn","m",1995-05-30,"Ba BIS",6,"Data Bases",2,93
"136384","Nguyen, Russell","m",1995-05-29,"Ba CS",1,"Formal Languages",2,89
"534541","Reinhart, Dallas","m",2001-06-07,"Ba CS",10,"OOP",2,85
"161018","Uribe Lopez, Alan","m",1992-06-24,"Ba CS",2,"Data Bases",2,73
"457791","Lo, Joanna","f",1990-10-12,"Ba CS",1,"Computer Networks",2,103
"504182","Ejigu, Johnique","f",1998-01-09,"Ba CS",10,"Data Bases",2,73
"219403","el-Jaber, Khaira","f",2000-05-11,"Ba CS",8,"OOP",2,83
"860669","Jones, Austin","m",2001-03-28,"Ba BIS",6,"Data Bases",2,84
"258730","el-Miah, Najeema","f",1997-04-30,"Ba BIS",10,"Software Engineering",2,84
"514135","el-Syed, Kanaan","m",1998-05-23,"Ba CS",8,"Mathematics",2,99
"413689","Burton, Lawrence","m",2003-11-14,"Ba CS",10,"Formal Languages",2,86
"533146","Jones, Kenyan","m",1992-10-08,"Ba CS",10,"Software Engineering",2,85
"588397","Stewart, Andrew","m",2003-09-11,"Ba BIS",5,"Data Bases",2,87
"450146","Underwood, Wallace","m",1990-04-30,"Ba CS",10,"Software Engineering",2,100
"236641","Simpson, Isaiah","m",2003-03-30,"Ba CS",7,"Mathematics",2,76
"971208","el-Jabour, Fawzi","m",1995-03-10,"Ba CS",2,"Computer Networks",2,93
"804711","el-Rabbani, Yaasir","m",2001-04-16,"Ba BIS",1,"OOP",2,94
"474091","Magers, Kiana","f",1996-06-18,"Ba BIS",9,"Mathematics",2,74
"217993","Cuthair, Raymond","m",1992-10-05,"Ba CS",1,"Software Engineering",2,117
"229589","al-Muhammed, Taajuddeen","m",2001-03-08,"Ba CS",5,"Mathematics",2,79
"374043","Pena, Dale","m",1993-11-10,"Ba CS",4,"Software Engineering",2,90
"446963","Wesley, Rashad","m",1999-10-05,"Ba CS",2,"Formal Languages",2,98
"200010","Arrington, Derryl","m",2000-06-24,"Ba BIS",2,"Formal Languages",2,89
